"rank","team","conference","eval","eval_strength","eval_resume","estimate_spread","std.error_spread","statistic_spread","p.value_spread","percentile_spread","scale_spread","division_i","estimate_possessions","std.error_possessions","statistic_possessions","p.value_possessions","percentile_possessions","scale_possessions","estimate_wins","std.error_wins","statistic_wins","p.value_wins","percentile_wins","scale_wins","estimate_bt","std.error_bt","statistic_bt","p.value_bt","percentile_bt","scale_bt","logo","background"
39,"Florida Atlantic","American",68.2284095552852,61.1999763184611,75.2568427921093,12.9245418849545,2.92515347554694,4.4184149628381,1.01244032212024e-05,0.999995028630728,0.6103934318204,1,4.65982261302205,1.01588299673208,4.58696781815612,4.59223893685108e-06,0.999997751350135,0.613606094548823,6.06226175922611,3.88073109828087,1.56214424697234,0.118254011278684,0.940872994360658,0.758104517616024,2.23821453824308,0.892537466129533,2.50769813389352,0.0121520431643616,0.993923978417819,0.747032338226161,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Florida Atlantic.png","#BB271A"
40,"Georgia","SEC",68.2177654199097,67.7884428878104,68.647087952009,17.6003569154085,2.71955860342067,6.47176968103232,1.04834504405689e-10,0.999999999951569,0.681425763915001,1,6.04484758022599,0.944481500518507,6.40017573336,1.67409633839855e-10,0.999999999922401,0.674343093841206,4.27749729335998,3.07526456640156,1.39093635718152,0.164244726632532,0.917877636683734,0.68041987237432,1.81393090876039,0.830488293305131,2.18417396534442,0.0289494672253428,0.985525266387329,0.69252188666586,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Georgia.png","#000000"
41,"Texas Tech","Big 12",67.9660997036976,68.5662334726722,67.365965934723,17.9078462586462,2.54828940826756,7.02739892908034,2.34680438269063e-12,0.999999999998948,0.68609696775907,1,6.29305631313178,0.885001044305007,7.11078970316213,1.29349317104519e-12,0.999999999999423,0.685227701694375,3.72283020947955,2.37836470173354,1.56528988458585,0.11751495387187,0.941242523064065,0.656277126111389,1.80241366834137,0.727556484709352,2.47735221418775,0.0132361211406452,0.993381939429677,0.691042192583071,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Texas Tech.png","#D63020"
42,"Tulsa","American",67.9114720832664,62.8904592112398,72.932484955293,14.5281533127175,2.69685666257251,5.38706914399345,7.44478900149151e-08,0.999999964192056,0.634754587842541,1,4.87528289414293,0.936597293452704,5.20531388273665,2.00360160126032e-07,0.999999903165516,0.623054596382255,5.21543357189539,2.64636366969187,1.97079246198337,0.0487476192781231,0.975626190360938,0.721245005578654,2.16327749554175,0.808186348552652,2.67670630593535,0.00743497764150817,0.996282511179246,0.737404693527204,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Tulsa.png","#BD2C34"
43,"NC State","ACC",67.8803037904533,71.869884888015,63.8907226928916,20.5202783999214,2.52547070976966,8.12532820932736,5.41011696059447e-16,1,0.725783556348449,1,6.8947633159489,0.877076288217725,7.86107595037086,4.5111096582454e-15,0.999999999999998,0.71161414141185,3.00586172830696,2.07277219439475,1.45016501882623,0.147012507387687,0.926493746306157,0.625069959465819,1.50432245969747,0.693440988392156,2.16935901522848,0.0300554379921156,0.984972281003942,0.652744494392013,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/NC State.png","#BB271A"
44,"Clemson","ACC",67.7215662774541,60.6869611123163,74.756171442592,12.995597743853,2.59040863951715,5.01681377432224,5.41063742598818e-07,0.999999737322775,0.611472872160463,1,4.40123510646272,0.899628724944529,4.89227943086644,1.02376851241926e-06,0.999999501626036,0.602266350085862,6.18095926574197,4.02017959887485,1.53748336702964,0.124174985100017,0.937912507449992,0.763271010932712,2.12006120252907,0.941211373545682,2.25248149577973,0.0242918607856067,0.987854069607197,0.731852417919127,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Clemson.png","#522D80"
45,"Florida State","ACC",67.396742349836,70.6769703938591,64.116514305813,19.4635028698537,2.7157806566109,7.16681696015275,8.63619462934303e-13,0.999999999999616,0.709729621384746,1,6.71679557730122,0.943169449045415,7.12151521033607,1.19751112829329e-12,0.999999999999466,0.703809786492435,3.30381843271314,3.22374984762655,1.02483709619887,0.305440059495626,0.847279970252187,0.638038987772839,1.43852677102558,0.846690463766999,1.6989996138913,0.0893192563644117,0.955340371817794,0.64429129834342,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Florida State.png","#CAB98E"
46,"Seton Hall","Big East",67.3472064339155,59.8400638901886,74.8543489776423,12.1834407972208,2.4171977733953,5.04031607645718,4.78917316278533e-07,0.999999767618199,0.59913504408763,1,4.29633568603804,0.839473941541405,5.11789047096483,3.18960817814025e-07,0.999999845514034,0.597666233716142,5.37060316468038,3.45588718195448,1.55404470166848,0.120173754194536,0.939913122902732,0.727999003093924,2.40988521738983,0.891477908776393,2.7032472635217,0.00686656450785732,0.996566717746071,0.769087976458923,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Seton Hall.png","#1A4383"
47,"Ohio State","Big Ten",66.6543434293641,62.432789494614,70.8758973641143,13.8894450676718,2.71143327007601,5.12254725976806,3.11215531341579e-07,0.999999849282244,0.625051694148468,1,4.88781348248425,0.941659635595308,5.19063714501707,2.16736654195711e-07,0.999999895212155,0.623604095743812,3.92742945737741,4.51073799125866,0.870684456731549,0.383926467602896,0.808036766198552,0.665182626133181,2.27949045464495,1.12263795385977,2.03047691983669,0.0423080848928594,0.97884595755357,0.752335321149106,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Ohio State.png","#A7B1B7"
48,"Kentucky","SEC",66.3589953839154,76.561085672011,56.1569050958199,23.7363449752992,2.56493124382299,9.25418372615735,2.97729715132104e-20,1,0.774640217172862,1,7.92018291042343,0.890780624048941,8.8912833267782,7.95020188006863e-19,1,0.756581496267357,1.36023917556488,2.89924291620517,0.469170474802884,0.638947787859978,0.680526106070011,0.553441682090027,0.857915440682404,0.82935086825442,1.03444208419062,0.300929538884218,0.849535230557891,0.56969641982637,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Kentucky.png","#DCDDDF"
49,"Yale","Ivy League",66.3430031373916,64.6200232947987,68.0659829799845,15.2287640202125,2.52856833563295,6.0226824031633,1.82116706623835e-09,0.999999999142251,0.645397868665175,1,5.42138460276019,0.878152069530079,6.17362845328294,7.1280775353214e-10,0.999999999666299,0.6470025972308,3.36702812354326,1.53789739773764,2.1893711040128,0.0285698781292814,0.985715060935359,0.640790287735321,2.03192795579568,0.718697342769344,2.82723732909055,0.00469515166094148,0.997652424169529,0.720529371864368,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Yale.png","#968C85"
50,"Georgetown","Big East",65.8648052714719,47.6460003695326,84.0836101734111,3.88671143883886,2.93710658389963,1.32331303880652,0.185783648608847,0.907134351313035,0.47309583354461,1,1.6091071925603,1.02003421807315,1.57750315043344,0.114734531201243,0.942660101113544,0.479824173846042,7.97566444889053,5.20493049932314,1.53232871215623,0.125441339268683,0.937279330365659,0.841388341332767,2.96404039157065,1.26731702575964,2.33883103542617,0.0193441798265712,0.990327910086714,0.840283862135455,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Georgetown.png","#012169"
51,"Virginia","ACC",65.5636208165145,63.1768474559437,67.9503941770854,14.5188608929091,2.72223567701806,5.33343274260996,1.00036947003431e-07,0.999999951813365,0.634613422666952,1,5.00911589168914,0.945411227307655,5.29834610273681,1.21184736597412e-07,0.999999941571846,0.628923526451921,3.98727283103925,3.15132288173118,1.26526953304411,0.205774724206572,0.897112637896714,0.667787401912786,1.80380138613319,0.861729276719625,2.09323442392463,0.0363282332102801,0.98183588339486,0.691220481628922,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Virginia.png","#E57200"
52,"California","ACC",65.4611074462265,61.279577313912,69.6426375785409,13.2033339758269,2.54678046748327,5.18432355847086,2.24172803464422e-07,0.999999891599862,0.614628683269659,1,4.59954729945724,0.884477000934752,5.20030175413973,2.05813467966027e-07,0.999999900517381,0.610962863008582,4.59069793527359,3.21754581601867,1.42677002839202,0.153646192917196,0.923176903541402,0.694052416736259,1.86279938627773,0.818927484639789,2.2746817285014,0.022925029347838,0.988537485326081,0.69880033483456,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/California.png","#FDB515"
53,"Belmont","Missouri Valley",65.1935409750949,57.5191177580823,72.8679641921074,10.5210763625411,2.73626994817554,3.84504327489917,0.000121826483504276,0.999939734417265,0.573881345680539,1,3.81369142729097,0.950285220265493,4.01320713609067,6.06566133583456e-05,0.999970050346588,0.576501009481107,4.57333558214684,4.12492108879597,1.10870862343739,0.267555900595553,0.866222049702223,0.69329669335146,2.37076998467533,1.09374139016513,2.16757819169429,0.0301907945262079,0.984904602736896,0.764062590490688,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Belmont.png","#B72B35"
54,"Akron","MAC",64.4129838294756,68.5095466217677,60.3164210371836,17.9531943497108,2.69828116195485,6.65356694581969,3.12429860680827e-11,0.999999999985696,0.686785870259141,1,6.2514934886874,0.93709201098239,6.67116293322544,2.7741903247064e-11,0.999999999987311,0.683405062176212,1.8988484245061,1.96003905168376,0.968780914275616,0.332654511147421,0.83367274442629,0.576885486148281,1.32295411509328,0.76145837304393,1.73739519050105,0.0823174396003543,0.958841280199823,0.629442934595391,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Akron.png","#081D3E"
55,"UCF","Big 12",63.8196123053745,56.320998199186,71.318226411563,9.67070299679875,2.5674453826849,3.7666635722882,0.000167088475478417,0.99991727814835,0.560962955426349,1,3.56184795139645,0.891653764874744,3.99465363318104,6.55937080959057e-05,0.999967605550612,0.565457008557371,4.29390707658949,3.20246569042817,1.34081282726104,0.179981230458716,0.910009384770642,0.681134133674933,2.22418905911977,0.863096766519854,2.57698689810653,0.00996657282857373,0.995016713585713,0.745230394556326,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UCF.png","#B4A470"
56,"Missouri","SEC",63.2351784496658,59.2654502002215,67.2049066991101,11.9736501881543,2.73296511521382,4.38119393529745,1.2011823730698e-05,0.999994098462256,0.595948024045886,1,4.10694562812846,0.949137477543303,4.32702925055563,1.53682057563895e-05,0.999992443305113,0.589360979958543,2.77576573267457,4.06518267203054,0.682814514529081,0.494724056856026,0.752637971571987,0.615054673900637,2.09819760037075,1.09604212307512,1.91434029422513,0.0555766890308215,0.972211655484589,0.729043460081565,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Missouri.png","#F2BA45"
57,"Wake Forest","ACC",63.0489094358583,68.3814331539989,57.7163857177178,17.9673360938446,2.5783433730226,6.96855829283183,3.55866304727615e-12,0.999999999998399,0.687000703621704,1,6.1881654243173,0.895438551955206,6.91076502212836,5.33922586289422e-12,0.99999999999759,0.680627959458274,1.55316515840939,2.41213651422145,0.643896043715707,0.519642847445664,0.740178576277168,0.56183908512097,1.03531924223486,0.780795862578043,1.32597941645903,0.184846515448645,0.907576742275678,0.592488629233387,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Wake Forest.png","#CAB98E"
58,"Northwestern","Big Ten",62.9759002967086,63.559592031233,62.3922085621842,14.7423337551181,2.73321764162757,5.39376503743749,7.17382432073828e-08,0.999999965501785,0.638008295744517,1,5.10625983940763,0.949225177998028,5.37939780545753,7.7674207035436e-08,0.999999962632298,0.633183544880144,2.39903560689182,2.64302482393033,0.907685612776166,0.36404434736466,0.81797782631767,0.598656910087532,1.47663463497714,0.794782575261498,1.85791017686981,0.0631817709567133,0.968409114521643,0.649187261156151,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Northwestern.png","#511789"
59,"Providence","Big East",62.8662161804146,55.3178428772215,70.4145894836077,8.96828482921564,2.7865823116799,3.21838145301693,0.00129628208391819,0.999355418760225,0.550292216694369,1,3.34766773295725,0.967758311861117,3.45919811995133,0.000545698227502068,0.99972910688655,0.556064640850061,5.25033789668574,3.44690592131779,1.52320313247148,0.127707892651707,0.936146053674146,0.722764270524028,1.75949005289851,0.86006268932204,2.04576954068948,0.0407790501582884,0.979610474920856,0.685527519148125,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Providence.png","#B4B3B3"
60,"New Mexico State","Conference USA",62.8124071628271,50.4529062196395,75.1719081060146,6.20268451626354,3.22092338782871,1.92574729957948,0.0541849398887917,0.97293203263271,0.508278784043362,1,2.08696136937582,1.11860158136149,1.86568784109504,0.0621356798960362,0.968957474108483,0.500779340349429,5.41046653922817,4.94276991711676,1.09462237367994,0.273682109477985,0.863158945261008,0.729734118381744,2.44581450660457,1.20871020004439,2.0234912442327,0.0430225253957696,0.978488737302115,0.773704043738548,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/New Mexico State.png","#731F1F"
61,"Boise State","Mountain West",62.4071479141818,64.9143016037535,59.8999942246101,15.6659701093204,2.75430086683196,5.68782092689084,1.34979192566058e-08,0.999999993566468,0.652039655800257,1,5.40414000857596,0.956547217740717,5.64963224851574,1.68466773592868e-08,0.999999991960428,0.646246376274813,1.77137739733137,2.05764885828073,0.860874483128016,0.389307176768823,0.805346411615589,0.571337111719021,1.30131464752859,0.751896910178325,1.73070886435742,0.0835037034378938,0.958248148281053,0.626662772773182,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Boise State.png","#C64E24"
62,"California Baptist","WAC",61.8673371365164,52.6758374625642,71.0588368104687,7.40885181476908,2.77197580097714,2.67276929768197,0.00754392397320016,0.99623860168026,0.526602194090823,1,2.68293952862373,0.962685584570542,2.78693227739626,0.00533832815900679,0.99733952011783,0.52691455516046,4.23265598122931,4.07944679076884,1.03755636445784,0.299476641799956,0.850261679100022,0.678468084622117,2.20456100195066,1.09308705991161,2.01682105918346,0.0437141904428115,0.978142904778594,0.742708651587256,NA,NA
63,"George Washington","Atlantic 10",61.8422270187023,65.4083144939206,58.276139543484,15.8614752694305,2.44469430063708,6.48812216124407,9.4140346193295e-11,0.999999999956544,0.655009659397213,1,5.56171899201399,0.849023271081755,6.55072620674779,6.22088868112605e-11,0.999999999971371,0.653156630481198,2.01662510777253,1.86699798847575,1.08014316042137,0.280078434768425,0.859960782615787,0.582011899202934,0.965440769936681,0.686497711134788,1.40632773318471,0.159626828559503,0.920186585720249,0.583510891666746,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/George Washington.png","#0F2C5E"
64,"UC Davis","Big West",61.8313811906195,48.0796251782824,75.5831372029566,4.33964109895928,3.00233019609018,1.4454243256157,0.14839295779539,0.925830632626706,0.479976484259753,1,1.64996780023242,1.04268587008516,1.58242079188975,0.113608263126593,0.943223229349676,0.481616019305895,6.80541188330635,3.88681576597746,1.75089643889898,0.0799637503277144,0.960018124836143,0.790451280931085,2.03723703228851,0.943981116512708,2.15813324721426,0.0309174734888969,0.984541263255552,0.721211463128048,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UC Davis.png","#002825"
65,"Baylor","Big 12",61.6853563317469,61.2488031517616,62.1219095117323,12.9066435503133,2.96343379882603,4.35530011010413,1.35181965887862e-05,0.999993355763434,0.610121530463761,1,4.68829155043282,1.02917745456266,4.55537723805374,5.33664440192848e-06,0.999997385417603,0.61485453257147,2.26702284181971,1.95763893496433,1.15803931017597,0.24684799478283,0.876576002608585,0.592910849462649,1.47928165421095,0.777382053998042,1.90290172843979,0.0570533694113232,0.971473315294338,0.649527340771996,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Baylor.png","#FFB81C"
66,"Arkansas","SEC",61.6480385430813,64.2300538447201,59.0660232414425,15.0392695415671,2.7220727616303,5.52493296783139,3.44013655627845e-08,0.999999983519428,0.642519175934696,1,5.30917479208639,0.945354648063622,5.61606673533707,2.04460523270069e-08,0.999999990232338,0.642081900959706,1.38601250229012,3.6077932121731,0.384171824929865,0.700851099464692,0.649574450267654,0.554563506163534,1.30204774606321,0.893861318745254,1.45665520898806,0.145211579633418,0.927394210183291,0.626756958665315,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Arkansas.png","#972C39"
67,"Richmond","Atlantic 10",61.5829542764758,53.4121079553431,69.7538005976085,7.97531069001643,3.28831805763953,2.425346499402,0.0153242160242783,0.992353109072847,0.535207516303622,1,2.82249983429378,1.14200722475885,2.47152537488526,0.0134824096121673,0.993273099852551,0.53303464280324,4.46659349549314,4.44933728561361,1.00387837755868,0.315437239876397,0.842281380061802,0.688650578251882,1.92214955728735,1.16556779322522,1.64911004615922,0.0991250918762791,0.95043745406186,0.706425433700288,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Richmond.png","#10213E"
68,"Oklahoma State","Big 12",61.3100856213343,59.0890913832225,63.5310798594461,11.9826481347841,2.99689422415528,3.99835537677731,6.45792600943176e-05,0.999968107932415,0.596084715751828,1,4.02339608206489,1.04079799941255,3.86568391209032,0.000111993227731047,0.999944610832781,0.585697111912622,2.39324008288906,4.17950232189436,0.572613650757425,0.56690631488812,0.71654684255594,0.598404650904455,1.65588683547076,1.10899282269565,1.49314477206964,0.1353992950286,0.9323003524857,0.672216946284467,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Oklahoma State.png","#221F20"
69,"VCU","Atlantic 10",60.9642864981258,64.9478249066234,56.9807480896282,15.6996473290614,2.72919177908606,5.75248960126901,9.24483946643498e-09,0.999999995603066,0.652551261037224,1,5.40776261432158,0.947827027324128,5.70543196007882,1.21808423083306e-08,0.99999999419758,0.646405237095244,1.91170352733883,2.34621328330573,0.81480381214333,0.415184618492049,0.792407690753975,0.577445024463955,0.799332852940392,0.760266048408764,1.05138570190448,0.293081479973823,0.853459260013088,0.562169937328609,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/VCU.png","#000000"
70,"Villanova","Big East",60.8612311882679,60.9572757812358,60.7651865953,13.0174499381857,2.75528126612273,4.72454485799341,2.36090410007316e-06,0.999998846843477,0.61180483831283,1,4.51694826288611,0.956887702770931,4.72045805354803,2.40865412856103e-06,0.999998823429335,0.607340677311887,2.29433749463308,2.67659858334482,0.85718400544244,0.391343200554405,0.804328399722797,0.59409976214793,1.25882590106644,0.80819574990563,1.5575755022387,0.119333909688185,0.940333045155908,0.62120396975807,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Villanova.png","#62B4DF"
71,"Texas","SEC",60.8316201729557,58.2155499132403,63.4476904326712,11.3065555672074,2.54244859412652,4.44711275316538,8.86624785014062e-06,0.999995648391958,0.585813900616068,1,3.85920951315492,0.882972575090467,4.37070144875056,1.26018297228956e-05,0.999993807598313,0.578497097648738,4.08500705674536,2.7863804032239,1.46606222611203,0.142631335300816,0.928684332349592,0.672041435874778,1.06975157426584,0.866387927642328,1.23472585447597,0.216932550222005,0.891533724888997,0.596912372778645,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Texas.png","#B25D22"
72,"UCLA","Big Ten",60.6603467007367,59.653865740265,61.6668276612085,12.2806839872889,2.55375451866148,4.80887410968759,1.55631039522955e-06,0.999999241086238,0.600612307522103,1,4.17772876515556,0.886899034537267,4.71048969777631,2.52904527762417e-06,0.999998764388539,0.592465007283196,2.73402927348955,2.62723300553317,1.04064971311317,0.298038149821181,0.850980925089409,0.613238029694949,1.25022162932132,0.769251594222741,1.62524411871327,0.104110553176914,0.947944723411543,0.62009852352922,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UCLA.png","#FFD100"
73,"Columbia","Ivy League",60.6557630755978,52.3142979851198,68.9972281660757,7.11973804643702,2.54997996095055,2.79207607725004,0.00525431296620793,0.997381447935869,0.522210141567033,1,2.61820597739645,0.88558816007178,2.95646000640324,0.00312451033800655,0.998444037068127,0.524075818135364,4.87887687008926,3.26046000162415,1.49637685101456,0.134555478499728,0.932722260750136,0.706595852436288,1.66469595700224,0.843129444585883,1.97442512260959,0.04833342376056,0.97583328811972,0.673348710885227,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Columbia.png","#A3C9E7"
74,"Wisconsin","Big Ten",60.3996198151774,60.7401738431294,60.0590657872255,12.7017740802374,3.00731815507139,4.22362165400351,2.44101772545557e-05,0.999987979624734,0.607009269576687,1,4.52729039938781,1.0444181493518,4.33474887639364,1.48403875527201e-05,0.999992703669457,0.607794207285901,2.48438764301804,2.87418294959296,0.864380481893082,0.387378911327439,0.806310544336281,0.602371990017647,1.08451656077373,0.828946842926518,1.30830652173661,0.190769363980996,0.904615318009502,0.598809325726862,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Wisconsin.png","#A00000"
75,"Wyoming","Mountain West",60.357181518455,63.1596442409726,57.5547187959374,14.5034685258684,2.75307334904007,5.26810102278074,1.42834335253459e-07,0.999999931078876,0.634379590549934,1,5.00660219613957,0.95612091038167,5.23636931456818,1.69557885825557e-07,0.999999918116949,0.628813294269519,1.40230733496804,1.67052774153605,0.839439717222909,0.4012226040577,0.79938869797115,0.555272764062864,1.06126160601278,0.731285963568084,1.45122655005531,0.146716786142851,0.926641606928574,0.595821611855885,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Wyoming.png","#492F24"
76,"Penn State","Big Ten",59.3896220294933,52.6152838528119,66.1639602061747,7.21715112153455,2.54566361383325,2.83507651298319,0.00459738080864403,0.997709264418692,0.523689985798598,1,2.7217316321958,0.884089126369409,3.07857155010246,0.00208970932656661,0.998960022117121,0.52861569125764,3.40416242031845,2.56731944523001,1.32595981643159,0.184853007911228,0.907573496044386,0.642406615674638,1.72325826916632,0.74860008413568,2.30197445296305,0.0213366129180205,0.98933169354099,0.680872588448855,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Penn State.png","#96BEE6"
77,"Washington","Big Ten",59.3837152693022,53.7301133998492,65.0373171387551,8.29649388396018,3.26421888788885,2.5416475331181,0.0110590382051513,0.994483431402082,0.540086749367126,1,2.85626920085931,1.13363777098839,2.51956072208938,0.0117768815718276,0.99412493142324,0.534515518629858,3.73044306715575,4.30297940780875,0.86694420623673,0.385972580651681,0.807013709674159,0.65660848756505,1.43733244209085,1.11777985410425,1.28588150592737,0.198484419013406,0.900757790493297,0.644137855210053,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Washington.png","#32006E"
